# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC01789	frvR	b3897	4088107	4089855	reverse	putative DNA-binding transcriptional regulator FrvR			None		[STRING:511145.b3897][ASAP:ABE-0012720][ECHOBASE:EB1807][OU-MICROARRAY:b3897][ECOCYC:EG11861][REFSEQ:b3897] 
RDBECOLIGNC01790	frvX	b3898	4089855	4090925	reverse	peptidase M42 family protein FrvX			None		[STRING:511145.b3898][ASAP:ABE-0012722][ECHOBASE:EB1808][OU-MICROARRAY:b3898][ECOCYC:EG11862][REFSEQ:b3898] 
RDBECOLIGNC01791	frvB	b3899	4090915	4092366	reverse	putative PTS enzyme IIBC component FrvB			None		[STRING:511145.b3899][ASAP:ABE-0012725][ECHOBASE:EB1809][OU-MICROARRAY:b3899][ECOCYC:EG11863][REFSEQ:b3899] 
RDBECOLIGNC01792	frvA	b3900	4092377	4092823	reverse	putative PTS enzyme IIA component FrvA			None		[STRING:511145.b3900][ASAP:ABE-0012727][ECHOBASE:EB1810][OU-MICROARRAY:b3900][ECOCYC:EG11864][REFSEQ:b3900] 
RDBECOLIGNC01793	rhaM	b3901	4093124	4093438	reverse	L-rhamnose mutarotase			None		[STRING:511145.b3901][ASAP:ABE-0012729][ECHOBASE:EB1811][OU-MICROARRAY:b3901][ECOCYC:EG11865][REFSEQ:b3901] 
RDBECOLIGNC01794	rhaD	b3902	4093448	4094272	reverse	rhamnulose-1-phosphate aldolase			None		[STRING:511145.b3902][ASAP:ABE-0012731][ECHOBASE:EB1812][OU-MICROARRAY:b3902][CGSC:289][ECOCYC:EG11866][REFSEQ:b3902] 
RDBECOLIGNC01795	rhaA	b3903	4094723	4095982	reverse	L-rhamnose isomerase			None		[STRING:511145.b3903][ASAP:ABE-0012736][ECHOBASE:EB1813][OU-MICROARRAY:b3903][CGSC:292][ECOCYC:EG11867][REFSEQ:b3903] 
RDBECOLIGNC01796	rhaB	b3904	4095979	4097448	reverse	rhamnulokinase			None		[STRING:511145.b3904][ASAP:ABE-0012738][ECHOBASE:EB1814][OU-MICROARRAY:b3904][CGSC:291][ECOCYC:EG11868][REFSEQ:b3904] 
RDBECOLIGNC01797	kdgT	b3909	4101690	4102673	forward	2-dehydro-3-deoxy-D-gluconate:H<sup>+</sup> symporter			None		[STRING:511145.b3909][ASAP:ABE-0012764][ECHOBASE:EB1815][OU-MICROARRAY:b3909][CGSC:589][ECOCYC:EG11869][REFSEQ:b3909] 
RDBECOLIGNC01798	yiiM	b3910	4102822	4103496	forward	6-hydroxyaminopurine reductase			None		[STRING:511145.b3910][ASAP:ABE-0012769][ECHOBASE:EB1816][OU-MICROARRAY:b3910][ECOCYC:EG11870][REFSEQ:b3910] 
RDBECOLIGNC01799	gph	b3385	3513631	3514389	reverse	phosphoglycolate phosphatase			None		[STRING:511145.b3385][ASAP:ABE-0011058][ECHOBASE:EB1817][OU-MICROARRAY:b3385][ECOCYC:EG11871][REFSEQ:b3385] 
RDBECOLIGNC01800	fieF	b3915	4106469	4107371	forward	Zn<sup>2+</sup>/Fe<sup>2+</sup>/Cd<sup>2+</sup> exporter			None		[STRING:511145.b3915][ASAP:ABE-0012786][ECHOBASE:EB1819][OU-MICROARRAY:b3915][ECOCYC:EG11873][REFSEQ:b3915] 
RDBECOLIGNC01801	yiiQ	b3920	4111615	4112214	reverse	DUF1454 domain-containing protein YiiQ			None		[STRING:511145.b3920][ASAP:ABE-0012802][ECHOBASE:EB1820][OU-MICROARRAY:b3920][ECOCYC:EG11874][REFSEQ:b3920] 
RDBECOLIGNC01802	yiiR	b3921	4112315	4112755	forward	DUF805 domain-containing protein YiiR			None		[STRING:511145.b3921][ASAP:ABE-0012809][ECHOBASE:EB1821][OU-MICROARRAY:b3921][ECOCYC:EG11875][REFSEQ:b3921] 
RDBECOLIGNC01803	yiiS	b3922	4112967	4113266	forward	DUF406 domain-containing protein YiiS			None		[STRING:511145.b3922][ASAP:ABE-0012813][ECHOBASE:EB1822][OU-MICROARRAY:b3922][ECOCYC:EG11876][REFSEQ:b3922] 
RDBECOLIGNC01804	uspD	b3923	4113293	4113721	forward	universal stress protein D			None		[STRING:511145.b3923][ASAP:ABE-0012816][ECHOBASE:EB1823][OU-MICROARRAY:b3923][ECOCYC:EG11877][REFSEQ:b3923] 
RDBECOLIGNC01805	zapB	b3928	4118515	4118760	forward	cell division factor ZapB			None		[STRING:511145.b3928][ASAP:ABE-0012835][ECHOBASE:EB1824][OU-MICROARRAY:b3928][ECOCYC:EG11878][REFSEQ:b3928] 
RDBECOLIGNC01806	rraA	b3929	4118845	4119330	reverse	ribonuclease E inhibitor protein A			None		[STRING:511145.b3929][ASAP:ABE-0012837][ECHOBASE:EB1825][OU-MICROARRAY:b3929][ECOCYC:EG11879][REFSEQ:b3929] 
RDBECOLIGNC01807	menA	b3930	4119423	4120349	reverse	1,4-dihydroxy-2-naphthoate octaprenyltransferase			None		[MIM:121800][STRING:511145.b3930][ASAP:ABE-0012841][ECHOBASE:EB1826][OU-MICROARRAY:b3930][CGSC:520][ECOCYC:EG11880][REFSEQ:b3930] 
RDBECOLIGNC01808	hslU	b3931	4120416	4121747	reverse	ATPase component of the HslVU protease			None		[STRING:511145.b3931][ASAP:ABE-0012843][ECHOBASE:EB1827][OU-MICROARRAY:b3931][CGSC:34157][ECOCYC:EG11881][REFSEQ:b3931] 
RDBECOLIGNC01809	yiiX	b3937	4127286	4127894	reverse	putative lipid-binding hydrolase YiiX			None		[STRING:511145.b3937][ASAP:ABE-0012869][ECHOBASE:EB1828][OU-MICROARRAY:b3937][ECOCYC:EG11882][REFSEQ:b3937] 
RDBECOLIGNC01810	tehA	b1429	1500573	1501565	forward	tellurite resistance protein			None		[STRING:511145.b1429][ASAP:ABE-0004770][ECHOBASE:EB1829][OU-MICROARRAY:b1429][CGSC:32106][ECOCYC:EG11883][REFSEQ:b1429] 
RDBECOLIGNC01811	tehB	b1430	1501562	1502155	forward	tellurite methyltransferase			None		[STRING:511145.b1430][ASAP:ABE-0004772][ECHOBASE:EB1830][OU-MICROARRAY:b1430][CGSC:32109][ECOCYC:EG11884][REFSEQ:b1430] 
RDBECOLIGNC01812	opgG	b1048	1109335	1110870	forward	osmoregulated periplasmic glucans biosynthesis protein G			None		[STRING:511145.b1048][ASAP:ABE-0003558][ECHOBASE:EB1831][CGSC:31849][OU-MICROARRAY:b1048][ECOCYC:EG11885][REFSEQ:b1048] 
RDBECOLIGNC01813	opgH	b1049	1110863	1113406	forward	osmoregulated periplasmic glucans biosynthesis protein H			None		[STRING:511145.b1049][ASAP:ABE-0003560][ECHOBASE:EB1832][OU-MICROARRAY:b1049][CGSC:31852][ECOCYC:EG11886][REFSEQ:b1049] 
RDBECOLIGNC01814	trxC	b2582	2718735	2719154	forward	reduced thioredoxin 2		9388228	None		[STRING:511145.b2582][ASAP:ABE-0008501][ECHOBASE:EB1833][OU-MICROARRAY:b2582][ECOCYC:EG11887][REFSEQ:b2582] 
RDBECOLIGNC01815	trmL	b3606	3781215	3781688	forward	tRNA (cytidine/uridine-2'-<i>O</i>)-ribose methyltransferase			None		[STRING:511145.b3606][ASAP:ABE-0011790][ECHOBASE:EB1834][OU-MICROARRAY:b3606][ECOCYC:EG11888][REFSEQ:b3606] 
RDBECOLIGNC01816	dctR	b3507	3654683	3655213	forward	putative DNA-binding transcriptional regulator DctR			None		[STRING:511145.b3507][ASAP:ABE-0011454][ECHOBASE:EB1835][OU-MICROARRAY:b3507][ECOCYC:EG11889][REFSEQ:b3507] 
RDBECOLIGNC01817	slp	b3506	3653961	3654527	forward	starvation lipoprotein		8022277	None		[STRING:511145.b3506][ASAP:ABE-0011451][ECHOBASE:EB1836][OU-MICROARRAY:b3506][CGSC:33726][ECOCYC:EG11890][REFSEQ:b3506] 
RDBECOLIGNC01818	yeeA	b2008	2079533	2080591	reverse	putative transporter YeeA			None		[STRING:511145.b2008][ASAP:ABE-0006667][ECHOBASE:EB1837][OU-MICROARRAY:b2008][ECOCYC:EG11891][REFSEQ:b2008] 
RDBECOLIGNC01819	sbmC	b2009	2080789	2081262	reverse	DNA gyrase inhibitor			None		[STRING:511145.b2009][ASAP:ABE-0006670][ECHOBASE:EB1838][OU-MICROARRAY:b2009][ECOCYC:EG11892][REFSEQ:b2009] 
RDBECOLIGNC01820	dacD	b2010	2081381	2082547	reverse	D-alanyl-D-alanine carboxypeptidase DacD			None		[STRING:511145.b2010][ASAP:ABE-0006680][ECHOBASE:EB1839][OU-MICROARRAY:b2010][ECOCYC:EG11893][REFSEQ:b2010] 
RDBECOLIGNC01821	tsuB	b2012	2084226	2084453	reverse	putative thiosulfate sulfurtransferase			None		[STRING:511145.b2012][ASAP:ABE-0006688][ECHOBASE:EB1840][OU-MICROARRAY:b2012][ECOCYC:EG11894][REFSEQ:b2012] 
RDBECOLIGNC01822	tsuA	b2013	2084467	2085525	reverse	thiosulfate transporter			None		[STRING:511145.b2013][ASAP:ABE-0006691][ECHOBASE:EB1841][OU-MICROARRAY:b2013][ECOCYC:EG11895][REFSEQ:b2013] 
RDBECOLIGNC01823	plaP	b2014	2085704	2087062	reverse	putrescine:H<sup>+</sup> symporter PlaP			None		[STRING:511145.b2014][ASAP:ABE-0006696][ECHOBASE:EB1842][OU-MICROARRAY:b2014][ECOCYC:EG11896][REFSEQ:b2014] 
RDBECOLIGNC01824	rpoE	b2573	2709437	2710012	reverse	RNA polymerase sigma factor RpoE			None		[STRING:511145.b2573][ASAP:ABE-0008467][ECHOBASE:EB1843][OU-MICROARRAY:b2573][CGSC:36181][ECOCYC:EG11897][REFSEQ:b2573] 
RDBECOLIGNC01825	recT	b1349	1413984	1414793	reverse	Rac prophage; recombinase RecT			None		[STRING:511145.b1349][ASAP:ABE-0004529][ECHOBASE:EB1844][OU-MICROARRAY:b1349][CGSC:32070][ECOCYC:EG11899][REFSEQ:b1349] 
RDBECOLIGNC01826	ralR	b1348	1413733	1413927	reverse	Rac prophage; endodeoxyribonuclease toxin RalR			None		[STRING:511145.b1348][ASAP:ABE-0004524][ECHOBASE:EB1845][OU-MICROARRAY:b1348][CGSC:37053][ECOCYC:EG11900][REFSEQ:b1348] 
RDBECOLIGNC01827	rcbA	b1347	1413531	1413740	reverse	Rac prophage; double-strand break reduction protein			None		[STRING:511145.b1347][ASAP:ABE-0004522][ECHOBASE:EB1846][OU-MICROARRAY:b1347][ECOCYC:EG11901][REFSEQ:b1347] 
RDBECOLIGNC01828	yijE	b3943	4136108	4137013	forward	cystine exporter			None		[STRING:511145.b3943][ASAP:ABE-0012906][ECHOBASE:EB1847][OU-MICROARRAY:b3943][ECOCYC:EG11902][REFSEQ:b3943] 
RDBECOLIGNC01829	yijF	b3944	4137040	4137657	reverse	DUF1287 domain-containing protein YijF			None		[STRING:511145.b3944][ASAP:ABE-0012908][ECHOBASE:EB1848][OU-MICROARRAY:b3944][ECOCYC:EG11903][REFSEQ:b3944] 
RDBECOLIGNC01830	gldA	b3945	4137932	4139035	reverse	L-1,2-propanediol dehydrogenase / glycerol dehydrogenase			None		[STRING:511145.b3945][ASAP:ABE-0012912][ECHOBASE:EB1849][ENTREZ:U00006][CGSC:34147][OU-MICROARRAY:b3945][ECOCYC:EG11904][REFSEQ:b3945] 
RDBECOLIGNC01831	fsaB	b3946	4139046	4139708	reverse	fructose-6-phosphate aldolase 2			None		[STRING:511145.b3946][ASAP:ABE-0012915][ECHOBASE:EB1850][OU-MICROARRAY:b3946][ECOCYC:EG11905][REFSEQ:b3946] 
RDBECOLIGNC01832	ptsA	b3947	4139720	4142221	reverse	putative PTS multiphosphoryl transfer protein PtsA			None		[STRING:511145.b3947][ASAP:ABE-0012920][ECHOBASE:EB1851][OU-MICROARRAY:b3947][ECOCYC:EG11906][REFSEQ:b3947] 
RDBECOLIGNC01833	frwC	b3949	4142530	4143609	forward	putative PTS enzyme IIC component FrwC			None		[STRING:511145.b3949][ASAP:ABE-0012928][ECHOBASE:EB1852][OU-MICROARRAY:b3949][ECOCYC:EG11908][REFSEQ:b3949] 
RDBECOLIGNC01834	frwB	b3950	4143624	4143944	forward	putative PTS enzyme IIB component FrwB			None		[STRING:511145.b3950][ASAP:ABE-0012930][ECHOBASE:EB1853][OU-MICROARRAY:b3950][ECOCYC:EG11909][REFSEQ:b3950] 
RDBECOLIGNC01835	pflD	b3951	4143995	4146292	forward	putative formate acetyltransferase 2			None		[STRING:511145.b3951][ASAP:ABE-0012934][ECHOBASE:EB1854][OU-MICROARRAY:b3951][CGSC:35843][ECOCYC:EG11910][REFSEQ:b3951] 
RDBECOLIGNC01836	pflC	b3952	4146258	4147136	forward	putative pyruvate formate-lyase 2 activating enzyme PflC			None		[STRING:511145.b3952][ASAP:ABE-0012937][ECHOBASE:EB1855][OU-MICROARRAY:b3952][CGSC:35847][ECOCYC:EG11911][REFSEQ:b3952] 
RDBECOLIGNC01837	frwD	b3953	4147138	4147479	forward	putative PTS enzyme IIB component FrwD			None		[STRING:511145.b3953][ASAP:ABE-0012941][ECHOBASE:EB1856][OU-MICROARRAY:b3953][ECOCYC:EG11912][REFSEQ:b3953] 
RDBECOLIGNC01838	yijO	b3954	4147466	4148317	reverse	putative DNA-binding transcriptional regulator YijO			None		[STRING:511145.b3954][ASAP:ABE-0012943][ECHOBASE:EB1857][OU-MICROARRAY:b3954][ECOCYC:EG11913][REFSEQ:b3954] 
RDBECOLIGNC01839	eptC	b3955	4148532	4150265	reverse	phosphoethanolamine transferase EptC			None		[STRING:511145.b3955][ASAP:ABE-0012947][ECHOBASE:EB1858][OU-MICROARRAY:b3955][ECOCYC:EG11914][REFSEQ:b3955] 
RDBECOLIGNC01840	nfi	b3998	4198790	4199461	forward	endonuclease V			None		[ECOCYC:EG11915][REFSEQ:b3998] 
RDBECOLIGNC01841	yjaG	b3999	4199504	4200094	forward	DUF416 domain-containing protein YjaG			None		[STRING:511145.b3999][ASAP:ABE-0013070][ECHOBASE:EB1860][OU-MICROARRAY:b3999][ECOCYC:EG11916][REFSEQ:b3999] 
RDBECOLIGNC01842	yjaH	b4001	4200566	4201261	forward	DUF1481 domain-containing protein YjaH			None		[STRING:511145.b4001][ASAP:ABE-0013079][ECHOBASE:EB1861][OU-MICROARRAY:b4001][ECOCYC:EG11917][REFSEQ:b4001] 
RDBECOLIGNC01843	zraP	b4002	4201263	4201688	reverse	signaling pathway modulator ZraP			None		[STRING:511145.b4002][ASAP:ABE-0013081][ECHOBASE:EB1862][OU-MICROARRAY:b4002][ECOCYC:EG11918][REFSEQ:b4002] 
RDBECOLIGNC01844	yjbB	b4020	4227731	4229362	forward	putative inorganic phosphate export protein YjbB			None		[STRING:511145.b4020][ASAP:ABE-0013143][ECHOBASE:EB1863][OU-MICROARRAY:b4020][ECOCYC:EG11919][REFSEQ:b4020] 
RDBECOLIGNC01845	pepE	b4021	4229453	4230142	reverse	peptidase E			None		[STRING:511145.b4021][ASAP:ABE-0013146][ECHOBASE:EB1864][OU-MICROARRAY:b4021][CGSC:34261][ECOCYC:EG11920][REFSEQ:b4021] 
RDBECOLIGNC01846	rluF	b4022	4230354	4231226	forward	23S rRNA pseudouridine<sup>2604</sup> and tRNA<sup>Tyr</sup> pseudouridine<sup>35</sup> synthase			None		[STRING:511145.b4022][ASAP:ABE-0013150][ECHOBASE:EB1865][OU-MICROARRAY:b4022][ECOCYC:EG11921][REFSEQ:b4022] 
RDBECOLIGNC01847	yjbD	b4023	4231359	4231631	reverse	DUF3811 domain-containing protein YjbD			None		[STRING:511145.b4023][ASAP:ABE-0013153][ECHOBASE:EB1866][OU-MICROARRAY:b4023][ECOCYC:EG11922][REFSEQ:b4023] 
RDBECOLIGNC01848	yjbE	b4026	4235906	4236148	forward	uncharacterized protein YjbE			None		[STRING:511145.b4026][ASAP:ABE-0013168][ECHOBASE:EB1867][OU-MICROARRAY:b4026][ECOCYC:EG11923][REFSEQ:b4026] 
RDBECOLIGNC01849	yjbF	b4027	4236262	4236900	forward	lipoprotein YjbF			None		[STRING:511145.b4027][ASAP:ABE-0013172][ECHOBASE:EB1868][OU-MICROARRAY:b4027][ECOCYC:EG11924][REFSEQ:b4027] 
RDBECOLIGNC01850	yjbG	b4028	4236897	4237634	forward	capsule biosynthesis GfcC family protein YjbG			None		[STRING:511145.b4028][ASAP:ABE-0013174][ECHOBASE:EB1869][OU-MICROARRAY:b4028][ECOCYC:EG11925][REFSEQ:b4028] 
RDBECOLIGNC01851	yjbH	b4029	4237634	4239730	forward	putative lipoprotein YjbH			None		[STRING:511145.b4029][ASAP:ABE-0013176][ECHOBASE:EB1870][OU-MICROARRAY:b4029][ECOCYC:EG11926][REFSEQ:b4029] 
RDBECOLIGNC01852	yjbI	b4038	4250703	4252283	forward	pentapeptide repeats-containing protein YjbI			None		[UNIPROT:P32690][STRING:316407.85676790][ASAP:ABE-0013224][ECHOBASE:EB1871][OU-MICROARRAY:b4038][ECOCYC:EG11927][REFSEQ:b4038] 
RDBECOLIGNC01853	yjbJ	b4045	4259237	4259446	forward	putative stress response protein YjbJ			None		[STRING:511145.b4045][ASAP:ABE-0013247][ECHOBASE:EB1872][OU-MICROARRAY:b4045][ECOCYC:EG11928][REFSEQ:b4045] 
RDBECOLIGNC01854	zur	b4046	4259488	4260003	reverse	DNA-binding transcriptional repressor Zur			None		[STRING:511145.b4046][ASAP:ABE-0013249][ECHOBASE:EB1873][OU-MICROARRAY:b4046][ECOCYC:EG11929][REFSEQ:b4046] 
RDBECOLIGNC01855	yjbL	b4047	4260321	4260575	forward	uncharacterized protein YjbL			None		[STRING:511145.b4047][ASAP:ABE-0013253][ECHOBASE:EB1874][OU-MICROARRAY:b4047][ECOCYC:EG11930][REFSEQ:b4047] 
RDBECOLIGNC01856	yjbM	b4048	4260599	4261306	forward	DUF2713 domain-containing protein YjbM			None		[STRING:511145.b4048][ASAP:ABE-0013255][ECHOBASE:EB1875][OU-MICROARRAY:b4048][ECOCYC:EG11931][REFSEQ:b4048] 
RDBECOLIGNC01857	dusA	b4049	4261669	4262706	forward	tRNA-dihydrouridine synthase A			None		[STRING:511145.b4049][ASAP:ABE-0013258][ECHOBASE:EB1876][OU-MICROARRAY:b4049][ECOCYC:EG11932][REFSEQ:b4049] 
RDBECOLIGNC01858	pspG	b4050	4262840	4263082	forward	phage shock protein G			None		[STRING:511145.b4050][ASAP:ABE-0013260][ECHOBASE:EB1877][OU-MICROARRAY:b4050][ECOCYC:EG11933][REFSEQ:b4050] 
RDBECOLIGNC01859	aphA	b4055	4269414	4270127	forward	acid phosphatase / phosphotransferase			None		[STRING:511145.b4055][ASAP:ABE-0013283][ECHOBASE:EB1878][OU-MICROARRAY:b4055][ECOCYC:EG11934][REFSEQ:b4055] 
RDBECOLIGNC01860	yjbQ	b4056	4270238	4270654	forward	PF01894 family protein YjbQ			None		[STRING:511145.b4056][ASAP:ABE-0013286][ECHOBASE:EB1879][OU-MICROARRAY:b4056][ECOCYC:EG11935][REFSEQ:b4056] 
RDBECOLIGNC01861	yjbR	b4057	4270658	4271014	forward	PF04237 family protein YjbR			None		[STRING:511145.b4057][ASAP:ABE-0013288][ECHOBASE:EB1880][OU-MICROARRAY:b4057][ECOCYC:EG11936][REFSEQ:b4057] 
RDBECOLIGNC01862	yjcB	b4060	4274760	4275041	reverse	uncharacterized protein YjcB			None		[STRING:511145.b4060][ASAP:ABE-0013300][ECHOBASE:EB1881][OU-MICROARRAY:b4060][ECOCYC:EG11937][REFSEQ:b4060] 
RDBECOLIGNC01863	pdeC	b4061	4275471	4277057	forward	cyclic di-GMP phosphodiesterase PdeC			None		[STRING:511145.b4061][ASAP:ABE-0013309][ECHOBASE:EB1882][OU-MICROARRAY:b4061][ECOCYC:EG11938][REFSEQ:b4061] 
RDBECOLIGNC01864	ghxP	b4064	4278479	4279828	forward	guanine/hypoxanthine transporter GhxP			None		[STRING:511145.b4064][ASAP:ABE-0013319][ECHOBASE:EB1883][OU-MICROARRAY:b4064][ECOCYC:EG11939][REFSEQ:b4064] 
RDBECOLIGNC01865	yjcE	b4065	4279980	4281629	forward	putative transporter YjcE			None		[STRING:511145.b4065][ASAP:ABE-0013323][ECHOBASE:EB1884][OU-MICROARRAY:b4065][ECOCYC:EG11940][REFSEQ:b4065] 
RDBECOLIGNC01866	yjcF	b4066	4281783	4283075	reverse	pentapeptide repeat-containing protein YjcF			None		[STRING:511145.b4066][ASAP:ABE-0013325][ECHOBASE:EB1885][OU-MICROARRAY:b4066][ECOCYC:EG11941][REFSEQ:b4066] 
RDBECOLIGNC01867	actP	b4067	4283253	4284902	reverse	acetate/glycolate:cation symporter		14563880	None		[STRING:511145.b4067][ASAP:ABE-0013328][ECHOBASE:EB1886][OU-MICROARRAY:b4067][ECOCYC:EG11942][REFSEQ:b4067] 
RDBECOLIGNC01868	yjcH	b4068	4284899	4285213	reverse	DUF485 domain-containing inner membrane protein YjcH			None		[STRING:511145.b4068][ASAP:ABE-0013330][ECHOBASE:EB1887][OU-MICROARRAY:b4068][ECOCYC:EG11943][REFSEQ:b4068] 
RDBECOLIGNC01869	nrfB	b4071	4289245	4289811	forward	periplasmic nitrite reductase penta-heme <i>c</i>-type cytochrome			None		[STRING:511145.b4071][ASAP:ABE-0013344][ECHOBASE:EB1888][OU-MICROARRAY:b4071][CGSC:34364][ECOCYC:EG11945][REFSEQ:b4071] 
RDBECOLIGNC01870	nrfC	b4072	4289808	4290479	forward	putative menaquinol-cytochrome <i>c</i> reductase 4Fe-4S subunit			None		[STRING:511145.b4072][ASAP:ABE-0013346][ECHOBASE:EB1889][OU-MICROARRAY:b4072][CGSC:34352][ECOCYC:EG11946][REFSEQ:b4072] 
RDBECOLIGNC01871	nrfD	b4073	4290476	4291432	forward	putative menaquinol-cytochrome <i>c</i> reductase subunit NrfD			None		[STRING:511145.b4073][ASAP:ABE-0013348][ECHOBASE:EB1890][OU-MICROARRAY:b4073][CGSC:34355][ECOCYC:EG11947][REFSEQ:b4073] 
RDBECOLIGNC01872	nrfE	b4074	4291512	4293170	forward	putative cytochrome c-type biogenesis protein NrfE			None		[STRING:511145.b4074][ASAP:ABE-0013350][ECHOBASE:EB1891][OU-MICROARRAY:b4074][CGSC:34358][ECOCYC:EG11948][REFSEQ:b4074] 
RDBECOLIGNC01873	nrfF	b4075	4293163	4293546	forward	putative formate-dependent nitrite reductase complex subunit NrfF			None		[STRING:511145.b4075][ASAP:ABE-0013352][ECHOBASE:EB1892][OU-MICROARRAY:b4075][CGSC:34361][ECOCYC:EG11949][REFSEQ:b4075] 
RDBECOLIGNC01874	nrfG	b4076	4293543	4294139	forward	putative formate-dependent nitrite reductase complex subunit NrfG			None		[STRING:511145.b4076][ASAP:ABE-0013354][ECHOBASE:EB1893][OU-MICROARRAY:b4076][CGSC:34345][ECOCYC:EG11950][REFSEQ:b4076] 
RDBECOLIGNC01875	yjcO	b4078	4296436	4297125	reverse	Sel1 repeat-containing protein YjcO			None		[STRING:511145.b4078][ASAP:ABE-0013360][ECHOBASE:EB1894][OU-MICROARRAY:b4078][ECOCYC:EG11951][REFSEQ:b4078] 
RDBECOLIGNC01876	mdtP	b4080	4299564	4301030	reverse	putative multidrug efflux pump outer membrane channel			None		[STRING:511145.b4080][ASAP:ABE-0013366][ECHOBASE:EB1895][OU-MICROARRAY:b4080][ECOCYC:EG11952][REFSEQ:b4080] 
RDBECOLIGNC01877	mdtO	b4081	4301027	4303078	reverse	putative multidrug efflux pump subunit MdtO			None		[STRING:511145.b4081][ASAP:ABE-0013368][ECHOBASE:EB1896][OU-MICROARRAY:b4081][ECOCYC:EG11953][REFSEQ:b4081] 
RDBECOLIGNC01878	mdtN	b4082	4303078	4304109	reverse	putative multidrug efflux pump membrane fusion protein			None		[STRING:511145.b4082][ASAP:ABE-0013373][ECHOBASE:EB1897][OU-MICROARRAY:b4082][ECOCYC:EG11954][REFSEQ:b4082] 
RDBECOLIGNC01879	yjcS	b4083	4304612	4306597	reverse	linear primary-alkylsulfatase			None		[STRING:511145.b4083][ASAP:ABE-0013377][ECHOBASE:EB1898][OU-MICROARRAY:b4083][ECOCYC:EG11955][REFSEQ:b4083] 
RDBECOLIGNC01880	alsK	b4084	4306870	4307799	reverse	D-allose kinase			None		[STRING:511145.b4084][ASAP:ABE-0013380][ECHOBASE:EB1899][OU-MICROARRAY:b4084][ECOCYC:EG11956][REFSEQ:b4084] 
RDBECOLIGNC01881	alsE	b4085	4307783	4308478	reverse	D-allulose-6-phosphate 3-epimerase			None		[STRING:511145.b4085][ASAP:ABE-0013382][ECHOBASE:EB1900][OU-MICROARRAY:b4085][ECOCYC:EG11957][REFSEQ:b4085] 
RDBECOLIGNC01882	alsC	b4086	4308489	4309469	reverse	D-allose ABC transporter membrane subunit			None		[STRING:511145.b4086][ASAP:ABE-0013392][ECHOBASE:EB1901][ECOO157CYC:Z0418][OU-MICROARRAY:b4086][ECOCYC:EG11958][REFSEQ:b4086] 
RDBECOLIGNC01883	alsA	b4087	4309448	4310980	reverse	D-allose ABC transporter ATP binding subunit			None		[STRING:511145.b4087][ASAP:ABE-0013394][ECHOBASE:EB1902][ECOO157CYC:Z5691][OU-MICROARRAY:b4087][ECOCYC:EG11959][REFSEQ:b4087] 
RDBECOLIGNC01884	lldP	b3603	3777399	3779054	forward	lactate/glycolate:H<sup>+</sup> symporter LldP		8759842	None		[STRING:511145.b3603][ASAP:ABE-0011777][ECHOBASE:EB1904][ECOO157CYC:LLDP][OU-MICROARRAY:b3603][CGSC:35161][ECOCYC:EG11961][REFSEQ:b3603] 
RDBECOLIGNC01885	lldR	b3604	3779054	3779830	forward	DNA-binding transcriptional dual regulator LldR		8759842	None		[STRING:511145.b3604][ASAP:ABE-0011782][ECHOBASE:EB1905][ECOO157CYC:LLDR][OU-MICROARRAY:b3604][CGSC:35164][ECOCYC:EG11962][REFSEQ:b3604] 
RDBECOLIGNC01886	lldD	b3605	3779827	3781017	forward	L-lactate dehydrogenase			None		[STRING:511145.b3605][ASAP:ABE-0011784][ECHOBASE:EB1906][ECOO157CYC:LLDD][OU-MICROARRAY:b3605][ECOCYC:EG11963][REFSEQ:b3605] 
RDBECOLIGNC01887	yibL	b3602	3776665	3777027	forward	DUF2810 domain-containing protein YibL			None		[STRING:511145.b3602][ASAP:ABE-0011773][ECHOBASE:EB1907][OU-MICROARRAY:b3602][ECOCYC:EG11964][REFSEQ:b3602] 
